"Time","Frequency C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)","Voltage C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)"
2025-04-02 00:00:00,50.1,229
2025-04-02 00:02:00,50.2,229
2025-04-02 00:04:00,50.1,228
2025-04-02 00:06:00,50.1,229
2025-04-02 00:08:00,50.3,229
2025-04-02 00:10:00,50.0,229
2025-04-02 00:12:00,50.2,230
2025-04-02 00:14:00,50.2,230
2025-04-02 00:16:00,50.3,230
2025-04-02 00:18:00,50.1,230
2025-04-02 00:20:00,50.5,231
2025-04-02 00:22:00,50.2,230
2025-04-02 00:24:00,50.3,230
2025-04-02 00:26:00,50.3,230
2025-04-02 00:28:00,50.1,230
2025-04-02 00:30:00,50.0,229
2025-04-02 00:32:00,50.4,230
2025-04-02 00:34:00,50.3,230
2025-04-02 00:36:00,50.3,231
2025-04-02 00:38:00,50.2,231
2025-04-02 00:40:00,50.2,231
2025-04-02 00:42:00,50.4,231
2025-04-02 00:44:00,50.3,232
2025-04-02 00:46:00,50.4,232
2025-04-02 00:48:00,50.2,231
2025-04-02 00:50:00,50.5,232
2025-04-02 00:52:00,50.3,233
2025-04-02 00:54:00,50.3,232
2025-04-02 00:56:00,50.5,233
2025-04-02 00:58:00,50.4,232
2025-04-02 01:00:00,50.0,232
2025-04-02 01:02:00,50.3,233
2025-04-02 01:04:00,50.4,232
2025-04-02 01:06:00,50.4,233
2025-04-02 01:08:00,50.4,233
2025-04-02 01:10:00,50.4,233
2025-04-02 01:12:00,50.3,231
2025-04-02 01:14:00,50.4,232
2025-04-02 01:16:00,50.2,231
2025-04-02 01:18:00,50.2,233
2025-04-02 01:20:00,50.2,232
2025-04-02 01:22:00,50.5,232
2025-04-02 01:24:00,50.3,233
2025-04-02 01:26:00,50.4,232
2025-04-02 01:28:00,50.2,232
2025-04-02 01:30:00,50.4,232
2025-04-02 01:32:00,50.3,232
2025-04-02 01:34:00,50.4,232
2025-04-02 01:36:00,50.4,233
2025-04-02 01:38:00,50.2,228
2025-04-02 01:40:00,50.5,228
2025-04-02 01:42:00,50.2,231
2025-04-02 01:44:00,50.4,233
2025-04-02 01:46:00,50.5,231
2025-04-02 01:48:00,50.3,232
2025-04-02 01:50:00,50.4,232
2025-04-02 01:52:00,50.1,232
2025-04-02 01:54:00,50.5,233
2025-04-02 01:56:00,50.3,232
2025-04-02 01:58:00,50.5,233
2025-04-02 02:00:00,50.3,234
2025-04-02 02:02:00,50.4,232
2025-04-02 02:04:00,50.2,234
2025-04-02 02:06:00,50.4,235
2025-04-02 02:08:00,50.3,235
2025-04-02 02:10:00,50.2,235
2025-04-02 02:12:00,50.2,235
2025-04-02 02:14:00,50.3,235
2025-04-02 02:16:00,50.5,234
2025-04-02 02:18:00,50.3,235
2025-04-02 02:20:00,50.5,235
2025-04-02 02:22:00,50.5,236
2025-04-02 02:24:00,50.4,235
2025-04-02 02:26:00,50.4,235
2025-04-02 02:28:00,50.1,234
2025-04-02 02:30:00,50.3,233
2025-04-02 02:32:00,50.3,237
2025-04-02 02:34:00,50.3,236
2025-04-02 02:36:00,50.3,235
2025-04-02 02:38:00,50.5,234
2025-04-02 02:40:00,50.2,234
2025-04-02 02:42:00,50.2,232
2025-04-02 02:44:00,50.3,235
2025-04-02 02:46:00,49.8,235
2025-04-02 02:48:00,49.7,235
2025-04-02 02:50:00,50.0,233
2025-04-02 02:52:00,49.9,235
2025-04-02 02:54:00,49.9,234
2025-04-02 02:56:00,49.8,235
2025-04-02 02:58:00,50.1,234
2025-04-02 03:00:00,50.0,235
2025-04-02 03:02:00,49.8,235
2025-04-02 03:04:00,49.9,234
2025-04-02 03:06:00,50.0,236
2025-04-02 03:08:00,50.0,235
2025-04-02 03:10:00,49.9,234
2025-04-02 03:12:00,49.8,235
2025-04-02 03:14:00,50.0,234
2025-04-02 03:16:00,50.0,234
2025-04-02 03:18:00,50.1,234
2025-04-02 03:20:00,49.8,233
2025-04-02 03:22:00,50.0,234
2025-04-02 03:24:00,50.1,234
2025-04-02 03:26:00,49.9,236
2025-04-02 03:28:00,49.8,233
2025-04-02 03:30:00,49.9,233
2025-04-02 03:32:00,49.9,234
2025-04-02 03:34:00,49.9,235
2025-04-02 03:36:00,49.9,236
2025-04-02 03:38:00,49.9,235
2025-04-02 03:40:00,50.0,235
2025-04-02 03:42:00,50.0,234
2025-04-02 03:44:00,49.8,235
2025-04-02 03:46:00,49.9,236
2025-04-02 03:48:00,50.0,235
2025-04-02 03:50:00,50.0,236
2025-04-02 03:52:00,50.0,236
2025-04-02 03:54:00,50,236
2025-04-02 03:56:00,50.0,236
2025-04-02 03:58:00,50.1,237
2025-04-02 04:00:00,49.8,234
2025-04-02 04:02:00,50.1,235
2025-04-02 04:04:00,50.0,234
2025-04-02 04:06:00,49.8,235
2025-04-02 04:08:00,49.9,235
2025-04-02 04:10:00,49.9,234
2025-04-02 04:12:00,49.9,236
2025-04-02 04:14:00,49.8,236
2025-04-02 04:16:00,49.8,234
2025-04-02 04:18:00,49.8,236
2025-04-02 04:20:00,49.9,235
2025-04-02 04:22:00,49.8,234
2025-04-02 04:24:00,49.8,236
2025-04-02 04:26:00,49.8,235
2025-04-02 04:28:00,49.9,235
2025-04-02 04:30:00,49.9,236
2025-04-02 04:32:00,49.8,236
2025-04-02 04:34:00,49.9,234
2025-04-02 04:36:00,49.7,234
2025-04-02 04:38:00,50.0,235
2025-04-02 04:40:00,49.9,235
2025-04-02 04:42:00,50.0,235
2025-04-02 04:44:00,49.8,236
2025-04-02 04:46:00,49.9,234
2025-04-02 04:48:00,50.2,236
2025-04-02 04:50:00,49.9,236
2025-04-02 04:52:00,49.9,237
2025-04-02 04:54:00,50.0,236
2025-04-02 04:56:00,50,237
2025-04-02 04:58:00,49.7,235
2025-04-02 05:00:00,49.8,237
2025-04-02 05:02:00,49.8,238
2025-04-02 05:04:00,49.9,236
2025-04-02 05:06:00,49.9,237
2025-04-02 05:08:00,49.7,236
2025-04-02 05:10:00,49.9,235
2025-04-02 05:12:00,49.9,237
2025-04-02 05:14:00,49.7,235
2025-04-02 05:16:00,50.0,235
2025-04-02 05:18:00,49.7,236
2025-04-02 05:20:00,49.8,235
2025-04-02 05:22:00,50.1,234
2025-04-02 05:24:00,50.3,236
2025-04-02 05:26:00,50.2,235
2025-04-02 05:28:00,50.3,235
2025-04-02 05:30:00,50.2,235
2025-04-02 05:32:00,50.2,235
2025-04-02 05:34:00,50.1,234
2025-04-02 05:36:00,50.2,233
2025-04-02 05:38:00,50,233
2025-04-02 05:40:00,50.1,231
2025-04-02 05:42:00,50.2,232
2025-04-02 05:44:00,50.0,229
2025-04-02 05:46:00,50.1,230
2025-04-02 05:48:00,50.2,231
2025-04-02 05:50:00,50.2,232
2025-04-02 05:52:00,9346,1.02
2025-04-02 05:54:00,7752,1.07
2025-04-02 05:56:00,9346,1.28
2025-04-02 05:58:00,7813,0.523
2025-04-02 06:00:00,5208,0.799
2025-04-02 06:02:00,4255,0.668
2025-04-02 06:04:00,7813,1.26
